phase,model,model_slug,question_id,question_title,contest_date,platform,difficulty,samples,correct_samples,questions_with_any_correct_sample,pass_at_1,pass_at_5,generation_duration_seconds
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3230,remove-adjacent-almost-equal-characters,2023-12-09T00:00:00,leetcode,medium,1,0,0,0.0,,1.1587938209995627
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3231,minimum-number-of-coins-to-be-added,2023-12-02T00:00:00,leetcode,medium,1,1,1,1.0,,1.4537774129994432
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3233,maximize-the-number-of-partitions-after-operations,2024-01-06T00:00:00,leetcode,hard,1,0,0,0.0,,2.6055671430003713
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3234,double-modular-exponentiation,2023-12-09T00:00:00,leetcode,medium,1,1,1,1.0,,1.0780819400006294
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3235,minimum-cost-to-convert-string-i,2023-12-23T00:00:00,leetcode,medium,1,0,0,0.0,,3.4784437060006894
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3236,smallest-missing-integer-greater-than-sequential-prefix-sum,2024-01-06T00:00:00,leetcode,easy,1,0,0,0.0,,1.701889358999324
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3239,minimum-number-of-operations-to-make-x-and-y-equal,2024-01-06T00:00:00,leetcode,medium,1,0,0,0.0,,1.534721953999906
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3240,maximum-number-that-sum-of-the-prices-is-less-than-or-equal-to-k,2024-01-13T00:00:00,leetcode,medium,1,0,0,0.0,,2.2273200569998153
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3242,count-elements-with-maximum-frequency,2024-01-13T00:00:00,leetcode,easy,1,1,1,1.0,,1.4722081520003485
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3243,count-the-number-of-powerful-integers,2024-01-06T00:00:00,leetcode,hard,1,0,0,0.0,,1.8439974650000295
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3244,minimize-length-of-array-using-operations,2024-01-20T00:00:00,leetcode,medium,1,0,0,0.0,,0.5768784040001265
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3245,find-beautiful-indices-in-the-given-array-i,2024-01-13T00:00:00,leetcode,medium,1,1,1,1.0,,2.8586792149999383
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3246,check-if-bitwise-or-has-trailing-zeros,2023-12-30T00:00:00,leetcode,easy,1,1,1,1.0,,0.9280843159995129
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3249,minimum-number-of-operations-to-make-array-xor-equal-to-k,2024-01-06T00:00:00,leetcode,medium,1,1,1,1.0,,1.3801672029994734
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3251,maximum-area-of-longest-diagonal-rectangle,2024-01-06T00:00:00,leetcode,easy,1,1,1,1.0,,1.392073817999517
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3252,count-the-number-of-incremovable-subarrays-i,2023-12-23T00:00:00,leetcode,easy,1,1,1,1.0,,1.6922892370002955
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3261,minimize-or-of-remaining-elements-using-operations,2024-01-27T00:00:00,leetcode,hard,1,0,0,0.0,,1.9152220429996305
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3262,find-polygon-with-the-largest-perimeter,2023-12-23T00:00:00,leetcode,medium,1,0,0,0.0,,1.1363763150002342
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3263,divide-an-array-into-subarrays-with-minimum-cost-i,2024-01-20T00:00:00,leetcode,easy,1,0,0,0.0,,2.1918338879995645
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3264,maximum-points-after-enemy-battles,2024-07-06T00:00:00,leetcode,medium,1,0,0,0.0,,2.222592181999971
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3265,maximum-good-subarray-sum,2024-02-03T00:00:00,leetcode,medium,1,0,0,0.0,,1.2889853209999274
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3267,find-longest-special-substring-that-occurs-thrice-i,2023-12-30T00:00:00,leetcode,medium,1,0,0,0.0,,1.5486933639995186
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3269,number-of-subarrays-that-match-a-pattern-i,2024-02-10T00:00:00,leetcode,medium,1,1,1,1.0,,2.124641499000063
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3279,alice-and-bob-playing-flower-game,2024-01-27T00:00:00,leetcode,medium,1,0,0,0.0,,20.217269300000225
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3291,find-if-array-can-be-sorted,2024-01-20T00:00:00,leetcode,medium,1,0,0,0.0,,1.2367852590004986
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3292,earliest-second-to-mark-indices-i,2024-02-24T00:00:00,leetcode,medium,1,0,0,0.0,,2.2354054450006515
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3297,minimum-time-to-revert-word-to-initial-state-i,2024-02-03T00:00:00,leetcode,medium,1,0,0,0.0,,1.681376038000053
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3298,maximize-consecutive-elements-in-an-array-after-modification,2024-02-17T00:00:00,leetcode,hard,1,0,0,0.0,,1.1173162990007768
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3299,find-the-maximum-number-of-elements-in-subset,2024-01-27T00:00:00,leetcode,medium,1,0,0,0.0,,1.1947114389995477
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3306,mark-elements-on-array-by-performing-queries,2024-03-16T00:00:00,leetcode,medium,1,0,0,0.0,,2.2360687430000326
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3308,apply-operations-to-make-string-empty,2024-02-17T00:00:00,leetcode,medium,1,0,0,0.0,,1.704676751000079
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3309,count-prefix-and-suffix-pairs-i,2024-02-17T00:00:00,leetcode,easy,1,1,1,1.0,,1.3702016309998726
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3311,ant-on-the-boundary,2024-02-03T00:00:00,leetcode,easy,1,1,1,1.0,,0.8760136540004169
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3312,number-of-changing-keys,2024-01-27T00:00:00,leetcode,easy,1,1,1,1.0,,0.8326225869996051
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3313,maximum-strength-of-k-disjoint-subarrays,2024-03-09T00:00:00,leetcode,hard,1,0,0,0.0,,2.4989206760001252
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3316,find-the-sum-of-subsequence-powers,2024-03-30T00:00:00,leetcode,hard,1,0,0,0.0,,3.1894517259997883
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3317,maximum-palindromes-after-operations,2024-02-10T00:00:00,leetcode,medium,1,0,0,0.0,,1.7326260520003416
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3320,maximum-number-of-operations-with-the-same-score-i,2024-02-17T00:00:00,leetcode,easy,1,0,0,0.0,,1.1339371300000494
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3324,split-the-array,2024-02-24T00:00:00,leetcode,easy,1,0,0,0.0,,1.0952857809998022
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3327,minimum-moves-to-pick-k-ones,2024-03-16T00:00:00,leetcode,hard,1,0,0,0.0,,20.277400108999245
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3328,apply-operations-to-make-sum-of-array-greater-than-or-equal-to-k,2024-03-23T00:00:00,leetcode,medium,1,0,0,0.0,,0.6982065779993718
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3329,find-the-length-of-the-longest-common-prefix,2024-02-17T00:00:00,leetcode,medium,1,0,0,0.0,,1.8010023580000052
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3331,minimum-operations-to-exceed-threshold-value-i,2024-03-02T00:00:00,leetcode,easy,1,1,1,1.0,,1.0634232720003638
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3334,apple-redistribution-into-boxes,2024-03-09T00:00:00,leetcode,easy,1,1,1,1.0,,1.1283268269999098
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3337,count-substrings-starting-and-ending-with-given-character,2024-03-16T00:00:00,leetcode,medium,1,0,0,0.0,,0.806482161000531
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3344,minimize-manhattan-distances,2024-03-30T00:00:00,leetcode,hard,1,0,0,0.0,,2.2079072030001043
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3345,find-the-sum-of-the-power-of-all-subsequences,2024-03-16T00:00:00,leetcode,hard,1,0,0,0.0,,2.3895331169997007
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3346,lexicographically-smallest-string-after-operations-with-constraint,2024-04-06T00:00:00,leetcode,medium,1,0,0,0.0,,2.2861838609996994
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3347,distribute-elements-into-two-arrays-i,2024-03-02T00:00:00,leetcode,easy,1,1,1,1.0,,1.189546452000286
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3349,maximum-length-substring-with-two-occurrences,2024-03-23T00:00:00,leetcode,easy,1,1,1,1.0,,1.2931386099999145
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3351,maximize-happiness-of-selected-children,2024-03-09T00:00:00,leetcode,medium,1,0,0,0.0,,1.0446018680004272
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3353,existence-of-a-substring-in-a-string-and-its-reverse,2024-03-16T00:00:00,leetcode,easy,1,1,1,1.0,,0.7994054849996246
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3354,replace-question-marks-in-string-to-minimize-its-value,2024-03-16T00:00:00,leetcode,medium,1,0,0,0.0,,2.9193613070001447
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3355,minimum-levels-to-gain-more-points,2024-03-30T00:00:00,leetcode,medium,1,0,0,0.0,,1.3048290100005033
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3356,shortest-uncommon-substring-in-an-array,2024-03-09T00:00:00,leetcode,medium,1,0,0,0.0,,1.8760822040003404
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3360,minimum-deletions-to-make-string-k-special,2024-03-16T00:00:00,leetcode,medium,1,0,0,0.0,,2.4242053819998546
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3361,latest-time-you-can-obtain-after-replacing-characters,2024-04-13T00:00:00,leetcode,easy,1,1,1,1.0,,2.1556059439999444
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3362,find-the-median-of-the-uniqueness-array,2024-04-27T00:00:00,leetcode,hard,1,0,0,0.0,,1.7102888620001977
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3363,most-frequent-ids,2024-03-23T00:00:00,leetcode,medium,1,0,0,0.0,,1.7119310569996742
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3364,minimum-sum-of-values-by-dividing-array,2024-04-13T00:00:00,leetcode,hard,1,0,0,0.0,,2.9015440150005816
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3367,find-the-sum-of-encrypted-integers,2024-03-16T00:00:00,leetcode,easy,1,1,1,1.0,,0.9217879069992705
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3371,harshad-number,2024-03-30T00:00:00,leetcode,easy,1,1,1,1.0,,0.824316256000202
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3372,longest-strictly-increasing-or-strictly-decreasing-subarray,2024-04-06T00:00:00,leetcode,easy,1,1,1,1.0,,1.9377301439999428
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3373,maximum-prime-difference,2024-04-13T00:00:00,leetcode,medium,1,1,1,1.0,,2.085548225999446
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3374,count-alternating-subarrays,2024-03-30T00:00:00,leetcode,medium,1,1,1,1.0,,1.532116033999955
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3375,kth-smallest-amount-with-single-denomination-combination,2024-04-13T00:00:00,leetcode,hard,1,0,0,0.0,,1.863092491000316
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3376,longest-common-suffix-queries,2024-03-23T00:00:00,leetcode,hard,1,0,0,0.0,,2.6357372590000523
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3379,score-of-a-string,2024-04-13T00:00:00,leetcode,easy,1,1,1,1.0,,0.7382653040003788
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3381,shortest-subarray-with-or-at-least-k-i,2024-03-30T00:00:00,leetcode,easy,1,1,1,1.0,,1.628680556999825
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3382,find-the-number-of-subarrays-where-boundary-elements-are-maximum,2024-04-13T00:00:00,leetcode,hard,1,0,0,0.0,,1.4337156649999088
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3383,taking-maximum-energy-from-the-mystic-dungeon,2024-05-11T00:00:00,leetcode,medium,1,0,0,0.0,,1.286856710000393
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3384,minimum-number-of-operations-to-make-word-k-periodic,2024-05-04T00:00:00,leetcode,medium,1,1,1,1.0,,1.4874672559999453
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3387,minimum-operations-to-make-median-of-array-equal-to-k,2024-04-06T00:00:00,leetcode,medium,1,0,0,0.0,,1.1219889949998105
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3388,right-triangles,2024-04-27T00:00:00,leetcode,medium,1,1,1,1.0,,2.4426875210001526
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3394,minimum-array-end,2024-04-27T00:00:00,leetcode,medium,1,0,0,0.0,,0.7332792679999329
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3395,minimum-length-of-anagram-concatenation,2024-05-04T00:00:00,leetcode,medium,1,0,0,0.0,,0.949535239999932
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3396,valid-word,2024-05-04T00:00:00,leetcode,easy,1,1,1,1.0,,1.3025646969999798
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3397,find-the-integer-added-to-array-i,2024-04-27T00:00:00,leetcode,easy,1,0,0,0.0,,0.6299013910002031
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3398,make-a-square-with-the-same-color,2024-04-27T00:00:00,leetcode,easy,1,1,1,1.0,,2.3309141600002476
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3402,minimum-cost-to-equalize-array,2024-05-04T00:00:00,leetcode,hard,1,0,0,0.0,,2.5290536140000768
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3403,minimum-substring-partition-of-equal-character-frequency,2024-05-11T00:00:00,leetcode,medium,1,0,0,0.0,,1.5349503260003985
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3406,find-all-possible-stable-binary-arrays-i,2024-04-27T00:00:00,leetcode,medium,1,0,0,0.0,,7.349988873999791
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3408,count-the-number-of-special-characters-i,2024-04-20T00:00:00,leetcode,easy,1,0,0,0.0,,0.7400964569997086
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3411,find-products-of-elements-of-big-array,2024-05-11T00:00:00,leetcode,hard,1,0,0,0.0,,1.9484513649995279
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3412,permutation-difference-between-two-strings,2024-05-11T00:00:00,leetcode,easy,1,1,1,1.0,,1.1728321740001775
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3413,find-the-first-player-to-win-k-games-in-a-row,2024-06-08T00:00:00,leetcode,medium,1,0,0,0.0,,1.4617580379999708
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3414,find-number-of-ways-to-reach-the-k-th-stair,2024-05-18T00:00:00,leetcode,hard,1,0,0,0.0,,1.7586305280001397
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3416,sum-of-digit-differences-of-all-pairs,2024-05-18T00:00:00,leetcode,medium,1,1,1,1.0,,1.5350471060000928
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3420,find-occurrences-of-an-element-in-an-array,2024-05-25T00:00:00,leetcode,medium,1,1,1,1.0,,1.6194930930005285
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3421,count-pairs-that-form-a-complete-day-i,2024-06-15T00:00:00,leetcode,easy,1,1,1,1.0,,0.9947188559999631
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3422,find-the-n-th-value-after-k-seconds,2024-06-08T00:00:00,leetcode,medium,1,1,1,1.0,,1.0824530540003252
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3423,maximum-sum-of-subsequence-with-non-adjacent-elements,2024-05-25T00:00:00,leetcode,hard,1,0,0,0.0,,2.05656475700016
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3426,minimum-number-of-chairs-in-a-waiting-room,2024-06-01T00:00:00,leetcode,easy,1,1,1,1.0,,1.1062758269999904
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3428,find-the-xor-of-numbers-which-appear-twice,2024-05-25T00:00:00,leetcode,easy,1,1,1,1.0,,0.9171401810008319
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3429,special-array-i,2024-05-18T00:00:00,leetcode,easy,1,1,1,1.0,,0.7915054770001007
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3430,count-days-without-meetings,2024-06-01T00:00:00,leetcode,medium,1,0,0,0.0,,2.5791741940001884
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3436,find-subarray-with-bitwise-or-closest-to-k,2024-06-01T00:00:00,leetcode,hard,1,0,0,0.0,,1.2449055859997316
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3437,maximum-total-damage-with-spell-casting,2024-06-15T00:00:00,leetcode,medium,1,0,0,0.0,,1.766045507999479
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3438,peaks-in-array,2024-06-15T00:00:00,leetcode,hard,1,0,0,0.0,,1.8937806260000798
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3439,find-minimum-diameter-after-merging-two-trees,2024-06-29T00:00:00,leetcode,hard,1,0,0,0.0,,3.44953825399989
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3442,maximum-total-reward-using-operations-i,2024-06-08T00:00:00,leetcode,medium,1,0,0,0.0,,0.8691923420001331
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3446,find-the-number-of-good-pairs-i,2024-05-25T00:00:00,leetcode,easy,1,1,1,1.0,,1.0435857719994601
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3447,clear-digits,2024-06-08T00:00:00,leetcode,easy,1,1,1,1.0,,0.7332885870000609
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3450,find-the-child-who-has-the-ball-after-k-seconds,2024-06-08T00:00:00,leetcode,easy,1,1,1,1.0,,0.926228854999863
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3451,string-compression-iii,2024-05-25T00:00:00,leetcode,medium,1,1,1,1.0,,1.1885113020007338
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3453,generate-binary-strings-without-adjacent-zeros,2024-07-06T00:00:00,leetcode,medium,1,1,1,1.0,,1.0648718920001556
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3454,minimum-operations-to-make-array-equal-to-target,2024-07-20T00:00:00,leetcode,hard,1,0,0,0.0,,0.9785319910006365
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3455,minimum-length-of-string-after-operations,2024-07-20T00:00:00,leetcode,medium,1,1,1,1.0,,0.9427739689999726
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3456,find-the-maximum-length-of-a-good-subsequence-i,2024-06-08T00:00:00,leetcode,medium,1,0,0,0.0,,1.7799221799996303
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3460,count-the-number-of-inversions,2024-06-22T00:00:00,leetcode,hard,1,0,0,0.0,,3.3251780780001354
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3461,find-the-minimum-area-to-cover-all-ones-i,2024-06-22T00:00:00,leetcode,medium,1,1,1,1.0,,1.8305134700003691
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3462,vowels-game-in-a-string,2024-07-20T00:00:00,leetcode,medium,1,0,0,0.0,,0.890229884999826
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3463,alternating-groups-i,2024-07-06T00:00:00,leetcode,easy,1,1,1,1.0,,1.057314392999615
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3464,maximize-total-cost-of-alternating-subarrays,2024-06-22T00:00:00,leetcode,medium,1,0,0,0.0,,2.0209116349997203
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3466,number-of-subarrays-with-and-value-of-k,2024-07-06T00:00:00,leetcode,hard,1,0,0,0.0,,2.889852279000479
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3468,find-the-encrypted-string,2024-07-06T00:00:00,leetcode,easy,1,0,0,0.0,,0.8997341989997949
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3469,maximum-height-of-a-triangle,2024-06-29T00:00:00,leetcode,easy,1,0,0,0.0,,1.008237748999818
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3471,minimum-average-of-smallest-and-largest-elements,2024-06-22T00:00:00,leetcode,easy,1,1,1,1.0,,1.1142169369995827
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3475,minimum-operations-to-make-binary-array-elements-equal-to-one-i,2024-06-22T00:00:00,leetcode,medium,1,1,1,1.0,,1.7374621970002408
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3476,find-minimum-operations-to-make-all-elements-divisible-by-three,2024-06-22T00:00:00,leetcode,easy,1,1,1,1.0,,0.8356681140003275
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3478,check-if-the-rectangle-corner-is-reachable,2024-07-27T00:00:00,leetcode,hard,1,0,0,0.0,,2.5519968100006736
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3479,count-the-number-of-substrings-with-dominant-ones,2024-07-27T00:00:00,leetcode,medium,1,0,0,0.0,,1.6181726869999693
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3482,construct-string-with-minimum-cost,2024-07-06T00:00:00,leetcode,hard,1,0,0,0.0,,2.8151684240001487
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3484,lexicographically-smallest-string-after-a-swap,2024-07-13T00:00:00,leetcode,easy,1,1,1,1.0,,1.1553764230002344
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3485,maximize-score-of-numbers-in-ranges,2024-09-07T19:30:00,leetcode,medium,1,0,0,0.0,,1.4403222970004208
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3487,find-maximum-removals-from-source-string,2024-10-12T07:30:00,leetcode,medium,1,0,0,0.0,,1.7701712460002454
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3490,find-the-maximum-length-of-valid-subsequence-i,2024-06-29T00:00:00,leetcode,medium,1,0,0,0.0,,1.9627489860004061
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3492,count-submatrices-with-equal-frequency-of-x-and-y,2024-07-06T00:00:00,leetcode,medium,1,0,0,0.0,,1.7675214330001836
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3493,maximum-number-of-operations-to-move-ones-to-the-end,2024-07-20T00:00:00,leetcode,medium,1,0,0,0.0,,0.8380375050001021
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3494,minimum-cost-for-cutting-cake-i,2024-07-13T00:00:00,leetcode,medium,1,0,0,0.0,,2.0111586900002294
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3495,k-th-nearest-obstacle-queries,2024-08-31T19:30:00,leetcode,medium,1,0,0,0.0,,1.3893392989994027
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,3496,minimum-number-of-seconds-to-make-mountain-height-zero,2024-09-21T19:30:00,leetcode,medium,1,0,0,0.0,,1.599719069999992
